rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/value_loss,train/std,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,time/total timesteps,eval/speed,eval/speed_penalty,eval/mean_reward,eval/action_norm_penalty,eval/mean_ep_length,eval/cost_of_transport
,,,,,,0.03594018354779109,0.19825169444084167,0.2,0.2904052734375,-0.006836237529932987,1.7758536158129572,2070,0.94126832857728,-0.00989725161343813,0.02224211,0.0001,850000,1.47682735293428,0.014110763558160645,29823.494140625,0.2378390660881996,400.0,170.85663102655465
330.59082,68,208,342.35,851968,12394,,,,,,,,,,,,,,,,,,
331.02292,68,209,343.06,856064,12436,0.026428420879528857,0.19838306307792664,0.2,0.278955078125,-0.0076098555200587725,1.7752047065645455,2080,0.9550294540822506,0.004356181249022484,0.026475217,0.0001,,,,,,,
,,,,,,0.025248742751500686,0.19790099561214447,0.2,0.27080078125,-0.006412963261936966,1.783711349964142,2090,0.9623465687036514,0.016173264011740685,0.0215374,0.0001,860000,1.4099113642732204,0.03130480776941194,29814.7265625,0.21001989811658858,400.0,172.75805018363175
329.0924,68,210,340.93,860160,12501,,,,,,,,,,,,,,,,,,
329.54337,68,211,341.43,864256,12543,0.030830025759496494,0.19776412844657898,0.2,0.25927734375,-0.003209729253103433,1.795012361370027,2100,0.9497433677315712,0.006835564970970154,0.022990873,0.0001,,,,,,,
335.27612,69,212,347.61,868352,12584,0.026885416246659587,0.19699400663375854,0.2,0.2950927734375,-0.010970679186539201,1.8167472073808313,2110,0.9529503360390663,-0.004983032122254372,0.023510957,0.0001,,,,,,,
,,,,,,0.03103270868814434,0.1963249295949936,0.2,0.2948486328125,-0.008014033489234861,1.847452724352479,2120,0.95304936170578,0.019525712355971336,0.02428518,0.0001,870000,1.4181682453401268,0.024000734755728538,29814.712890625,0.23780117094516753,400.0,175.6889708976515
335.61157,68,213,348.68,872448,12649,,,,,,,,,,,,,,,,,,
336.72177,69,214,349.31,876544,12690,0.029993440987163923,0.1965187042951584,0.2,0.2797607421875,-0.0060512157691846365,1.8571736885234713,2130,0.9563886970281601,-0.0038012126460671425,0.024278652,0.0001,,,,,,,
,,,,,,0.03398144802849856,0.19565637409687042,0.2,0.2822021484375,-0.00727521435401286,1.8700655799359083,2140,0.945539440959692,0.029063239693641663,0.024148684,0.0001,880000,1.4099884152378528,0.02665123327337338,29817.662109375,0.2530460838973522,400.0,171.66580411327155
340.13123,69,215,352.48,880640,12755,,,,,,,,,,,,,,,,,,
342.47952,69,216,355.34,884736,12796,0.01987753240573511,0.19568927586078644,0.2,0.26904296875,-0.006985965309286257,1.8869522500783205,2150,0.9613842964172363,-0.0005069342441856861,0.024416316,0.0001,,,,,,,
342.30508,69,217,354.97,888832,12837,0.03778648782390519,0.1952049732208252,0.2,0.2885009765625,-0.006282717414069339,1.8986848613247276,2160,0.9452180527150631,0.02891296148300171,0.025920749,0.0001,,,,,,,
,,,,,,0.03662918547124718,0.19474345445632935,0.2,0.2841064453125,-0.011210667014165666,1.9197149386629462,2170,0.9338396489620209,-0.015839673578739166,0.025924208,0.0001,890000,1.4275037619557787,0.021802431969753802,29813.818359375,0.26488499134778976,400.0,177.4577750270626
346.39276,69,218,359.06,892928,12903,,,,,,,,,,,,,,,,,,
348.78757,69,219,362.06,897024,12945,0.0334868311714672,0.19503051042556763,0.2,0.292236328125,-0.007156679149557021,1.9184384364634752,2180,0.9381594434380531,0.01655665412545204,0.028270863,0.0001,,,,,,,
,,,,,,0.028414258921475265,0.19473713636398315,0.2,0.326025390625,-0.011263261022759253,1.9196719512343408,2190,0.9537762999534607,-0.014602980576455593,0.034020513,0.0001,900000,1.4972825641467171,0.008319124611995627,29823.68359375,0.2542185020446777,400.0,172.97302059256552
349.4243,69,220,361.91,901120,13009,,,,,,,,,,,,,,,,,,
350.5275,69,221,362.52,905216,13050,0.03867310892528621,0.19488179683685303,0.2,0.2814697265625,-0.00754269994176866,1.9266327062621713,2200,0.9347044229507446,-0.024053974077105522,0.025905617,0.0001,,,,,,,
352.0199,69,222,363.56,909312,13092,0.03657610299887892,0.1949668526649475,0.2,0.3133056640625,-0.009683567879255861,1.9207278106361627,2210,0.9298974275588989,0.020379530265927315,0.02827362,0.0001,,,,,,,
,,,,,,0.03598636637325399,0.19429737329483032,0.2,0.30703125,-0.010579415816027903,1.9370657371357083,2220,0.9326497167348862,-0.010527191683650017,0.030797023,0.0001,910000,1.5465880762690332,0.005541713337287706,29825.171875,0.22217364758253097,400.0,172.62155304807519
352.59216,69,223,363.76,913408,13157,,,,,,,,,,,,,,,,,,
347.75854,69,224,358.31,917504,13198,0.03508650116127683,0.19417521357536316,0.2,0.3015625,-0.010437891324181691,1.9563118929043413,2230,0.9464010484516621,0.027669712901115417,0.02504352,0.0001,,,,,,,
,,,,,,0.0340514368363074,0.19384340941905975,0.2,0.3083251953125,-0.008103857182504726,1.968609867617488,2240,0.9240459278225899,-0.02161632478237152,0.027568556,0.0001,920000,1.540962536678207,0.004374854326021506,29829.384765625,0.21516959458589555,400.0,168.87440461827268
345.8807,69,225,355.15,921600,13263,,,,,,,,,,,,,,,,,,
345.49942,69,226,354.2,925696,13304,0.03754980565354345,0.19339169561862946,0.2,0.298974609375,-0.0061316340608755125,1.9880718199536205,2250,0.9324652329087257,0.009386282414197922,0.027449053,0.0001,,,,,,,
343.58868,69,227,351.92,929792,13347,0.04318406451420742,0.19403566420078278,0.2,0.295361328125,-0.010814964312521625,1.9849122563377022,2260,0.9255708381533623,0.02421315759420395,0.02586713,0.0001,,,,,,,
,,,,,,0.04102645981765818,0.19528910517692566,0.2,0.2754150390625,-0.010539741918546498,1.9449672577902675,2270,0.9258908405900002,0.05763537436723709,0.025829498,0.0001,930000,1.5406761079369782,0.004879431621915327,29830.662109375,0.23006752595305444,400.0,167.40727412709538
347.27512,69,228,354.97,933888,13411,,,,,,,,,,,,,,,,,,
346.1606,69,229,353.73,937984,13453,0.03819998509425204,0.19522562623023987,0.2,0.2599853515625,-0.005217787390211015,1.9195867558941244,2280,0.9305702969431877,0.035431377589702606,0.02087953,0.0001,,,,,,,
,,,,,,0.028501696792591246,0.19478487968444824,0.2,0.29140625,-0.01141420277126599,1.931600241549313,2290,0.9470785818994045,-0.011347910389304161,0.027649017,0.0001,940000,1.5136067467396739,0.005959008052627639,29831.357421875,0.1901259894669056,400.0,166.26286042097408
346.61493,69,230,354.0,942080,13518,,,,,,,,,,,,,,,,,,
345.6987,69,231,352.84,946176,13561,0.04214696981507586,0.1950497329235077,0.2,0.2736572265625,-0.008763956051552668,1.9356343686580657,2300,0.9216765463352203,-0.005701344460248947,0.025667816,0.0001,,,,,,,
,,,,,,0.040246697442489675,0.19469183683395386,0.2,0.3060791015625,-0.011094732930359896,1.9414928428828717,2310,0.9227246716618538,0.025152789428830147,0.025353253,0.0001,950000,1.535872244109994,0.005584248920976806,29825.693359375,0.18294888824224473,400.0,172.0613695155137
343.8972,69,232,350.75,950272,13627,,,,,,,,,,,,,,,,,,
341.7407,69,233,348.31,954368,13671,0.04356622698396677,0.19493484497070312,0.2,0.2906494140625,-0.006958821180887753,1.9434717467054725,2320,0.924829937517643,0.04159218817949295,0.026132409,0.0001,,,,,,,
338.95358,69,234,345.85,958464,13714,0.03901131406746572,0.19468259811401367,0.2,0.3184326171875,-0.009066675509529887,1.9519742842763663,2330,0.929947018623352,0.01894478313624859,0.03400837,0.0001,,,,,,,
,,,,,,0.07046741514350288,0.19457711279392242,0.2,0.2968017578125,-0.007731253029487561,1.9556819256395102,2340,0.8878505155444145,0.025379318743944168,0.026419535,0.0001,960000,1.5387931400250268,0.005385482043176244,29829.75,0.2133025561273098,400.0,168.0962116880193
336.4453,69,235,343.2,962560,13781,,,,,,,,,,,,,,,,,,
335.73688,69,236,342.38,966656,13823,0.03986916083231336,0.19384370744228363,0.2,0.2951904296875,-0.010668339737821952,1.9724249931052327,2350,0.9308219775557518,-0.016848694533109665,0.025902241,0.0001,,,,,,,
,,,,,,0.03622927673859522,0.19361859560012817,0.2,0.2843994140625,-0.008442901119633462,1.9927285933867096,2360,0.9321052804589272,-0.02259272150695324,0.025213253,0.0001,970000,1.5575754754570503,0.004442134851714601,29831.33984375,0.18490489780902863,400.0,166.88501210143818
335.83585,69,237,342.42,970752,13889,,,,,,,,,,,,,,,,,,
337.54288,69,238,344.15,974848,13931,0.031285143944842275,0.1930355727672577,0.2,0.27236328125,-0.005630057534290245,2.01119365375489,2370,0.9405657313764095,0.014844493940472603,0.024274027,0.0001,,,,,,,
340.35532,70,239,347.27,978944,13972,0.05285712535041966,0.19283941388130188,0.2,0.2970458984375,-0.007026165364004555,2.0318694982677696,2380,0.9107088819146156,0.016273533925414085,0.02484157,0.0001,,,,,,,
,,,,,,0.05415182580982218,0.19309492409229279,0.2,0.28603515625,-0.006718607123184483,2.0290041886270047,2390,0.8710295408964157,-0.005000698380172253,0.027525982,0.0001,980000,1.5436942611555455,0.005526926143149154,29828.951171875,0.20202596783638,400.0,168.83900646893977
343.05276,70,240,350.02,983040,14038,,,,,,,,,,,,,,,,,,
346.8047,70,241,354.41,987136,14080,0.035824750675601535,0.1935250461101532,0.2,0.2873779296875,-0.006567026003176579,2.0153473444283008,2400,0.91547941416502,0.01129024475812912,0.0260147,0.0001,,,,,,,
,,,,,,0.04273939544291352,0.1936037242412567,0.2,0.297119140625,-0.009613488088507437,2.0057685527950526,2410,0.917471282184124,-0.011416517198085785,0.02313129,0.0001,990000,1.5328354451653459,0.005914350363370149,29828.177734375,0.2260061512887478,400.0,169.45978210599358
349.00183,70,242,356.49,991232,14146,,,,,,,,,,,,,,,,,,
355.17456,70,243,362.55,995328,14188,0.04699752307351446,0.1939144879579544,0.2,0.281982421875,-0.008742981762406999,1.9975358400493861,2420,0.9107883498072624,0.014529850333929062,0.024197973,0.0001,,,,,,,
357.92554,70,244,365.4,999424,14231,0.028080707265326056,0.19376569986343384,0.2,0.2875732421875,-0.008702849880501162,1.9958450332283975,2430,0.9416375234723091,-0.0019602831453084946,0.029215135,0.0001,,,,,,,
,,,,,,0.03577913510671351,0.19382409751415253,0.2,0.3130126953125,-0.009469027276463749,1.9938609961420297,2440,0.9359564855694771,-0.004719177260994911,0.027660063,0.0001,1000000,1.5297940313593483,0.006546476341386184,29829.70703125,0.19943406879901887,400.0,167.66496053281494
361.72757,70,245,369.25,1003520,14299,,,,,,,,,,,,,,,,,,
359.75504,70,246,367.2,1007616,14341,0.04567440352111589,0.1935870200395584,0.2,0.2774658203125,-0.008254290901459172,1.9935215493664145,2450,0.9265478327870369,-0.0001513659954071045,0.026220264,0.0001,,,,,,,
,,,,,,0.0362006259681948,0.19353635609149933,0.2,0.3140380859375,-0.009687696761830011,1.9971336092799903,2460,0.9342161417007446,0.016094103455543518,0.027000815,0.0001,1010000,1.55126205077536,0.005513341689709984,29832.494140625,0.19881026282906533,400.0,165.2986659991667
363.51337,70,247,371.1,1011712,14410,,,,,,,,,,,,,,,,,,
357.6962,70,248,365.01,1015808,14453,0.03890850542666158,0.19317397475242615,0.2,0.2860595703125,-0.007300565196237585,2.0029071010649204,2470,0.9257009401917458,0.007210593670606613,0.025816843,0.0001,,,,,,,
358.71628,70,249,366.0,1019904,14496,0.03810539806145243,0.1930505782365799,0.2,0.3228759765625,-0.00838061926624505,2.0129600293934344,2480,0.9294081330299377,-0.030578812584280968,0.029179437,0.0001,,,,,,,
,,,,,,0.045138244902045696,0.19243866205215454,0.2,0.2622314453125,-0.00912790531092469,2.02976301163435,2490,0.9228283539414406,-0.026926856487989426,0.024294108,0.0001,1020000,1.5593680978429507,0.0056977458098116576,29839.02734375,0.2014988324046135,400.0,158.66943159589172
350.85492,70,250,357.6,1024000,14566,,,,,,,,,,,,,,,,,,
352.7246,70,251,359.6,1028096,14610,0.05550985164445592,0.1929127424955368,0.2,0.324560546875,-0.008495891981146997,2.0314816549420356,2500,0.8624389469623566,0.0007374715059995651,0.027690437,0.0001,,,,,,,
,,,,,,0.055234022189688405,0.1921233981847763,0.2,0.2766845703125,-0.00863296126608475,2.0366142589598892,2510,0.9005678296089172,0.07348769158124924,0.022265913,0.0001,1030000,1.5350593651674034,0.007416554421295463,29832.775390625,0.18552224218845367,400.0,164.2458830935934
351.92618,70,252,358.71,1032192,14679,,,,,,,,,,,,,,,,,,
354.15594,70,253,360.94,1036288,14722,0.037705571737751596,0.19162726402282715,0.2,0.3024658203125,-0.009036157728769468,2.068156884610653,2520,0.9317921623587608,0.04614062234759331,0.026157878,0.0001,,,,,,,
,,,,,,0.045739475625305205,0.19148609042167664,0.2,0.3062255859375,-0.010280500278713588,2.0793264009058476,2530,0.9163674339652061,0.02595197781920433,0.027996298,0.0001,1040000,1.5465647857248137,0.005713948166517701,29830.7265625,0.19672718167304992,400.0,166.99734074863082
354.1164,70,254,361.08,1040384,14791,,,,,,,,,,,,,,,,,,
354.8013,70,255,361.67,1044480,14833,0.04269621108105639,0.19174975156784058,0.2,0.2910888671875,-0.008507048615138046,2.073820765316486,2540,0.9203418344259262,0.035134367644786835,0.0289968,0.0001,,,,,,,
353.85892,70,256,360.71,1048576,14877,0.03855027743484243,0.19173875451087952,0.2,0.2849365234375,-0.00604368463755236,2.0713687520474195,2550,0.9352073818445206,-8.539669215679169e-05,0.02378567,0.0001,,,,,,,
,,,,,,0.043822550085315014,0.19196566939353943,0.2,0.2916015625,-0.00527092158299638,2.0688301645219327,2560,0.9186385348439217,-0.005016295239329338,0.024507497,0.0001,1050000,1.5718745019790907,0.00480468048772262,29834.5859375,0.1780606134235859,400.0,163.49664419814164
355.76254,70,257,362.58,1052672,14945,,,,,,,,,,,,,,,,,,
356.90836,70,258,363.75,1056768,14987,0.04830706831053248,0.1922190934419632,0.2,0.3061767578125,-0.010197959062134032,2.0580476827919485,2570,0.9165965542197227,0.022827498614788055,0.027354177,0.0001,,,,,,,
,,,,,,0.047255949588725345,0.19230952858924866,0.2,0.261572265625,-0.005199424561760679,2.0500627726316454,2580,0.9100543186068535,0.016913743689656258,0.022777127,0.0001,1060000,1.541762396577245,0.0085514529590719,29830.0078125,0.1848997052013874,400.0,166.57249911578975
364.69327,70,259,372.16,1060864,15054,,,,,,,,,,,,,,,,,,
364.48428,70,260,372.21,1064960,15097,0.038516750470444096,0.1925377994775772,0.2,0.28984375,-0.008554747262314777,2.0457800537347794,2590,0.9285672828555107,0.0009424574673175812,0.024890428,0.0001,,,,,,,
367.0284,70,261,375.06,1069056,15139,0.03834966336798971,0.19244574010372162,0.2,0.3021728515625,-0.006228134919365402,2.0457343365997076,2600,0.9304551258683205,-0.03978964686393738,0.026310699,0.0001,,,,,,,
,,,,,,0.04138961678327178,0.19213661551475525,0.2,0.3208984375,-0.01276603223013808,2.0567584346979855,2610,0.919586218893528,-0.00815168023109436,0.02984206,0.0001,1070000,1.4943126193459852,0.011983183033801068,29828.8828125,0.1783597356081009,400.0,166.3241227405098
365.9423,70,262,374.45,1073152,15207,,,,,,,,,,,,,,,,,,
365.47,70,263,373.88,1077248,15250,0.04157691219079425,0.1922944188117981,0.2,0.30703125,-0.01002652675815625,2.057935990765691,2620,0.90915597230196,-0.009143983013927937,0.025821362,0.0001,,,,,,,
,,,,,,0.04574330962568638,0.19222597777843475,0.2,0.28564453125,-0.007099110784838558,2.056384939700365,2630,0.9172620251774788,0.00443626195192337,0.02549125,0.0001,1080000,1.4914229007210507,0.010432037789018894,29819.251953125,0.19798692107200622,400.0,176.56725896305906
365.37582,70,264,373.89,1081344,15317,,,,,,,,,,,,,,,,,,
369.74078,70,265,378.21,1085440,15360,0.03822070872411132,0.19223187863826752,0.2,0.283984375,-0.009529885450319853,2.058051764219999,2640,0.9217713549733162,0.0009553302079439163,0.025006864,0.0001,,,,,,,
371.69138,70,266,380.53,1089536,15402,0.04873123078214121,0.19274216890335083,0.2,0.320556640625,-0.00612363946493133,2.0482629500329494,2650,0.902533620595932,0.02559429220855236,0.027924815,0.0001,,,,,,,
,,,,,,0.039491671121504625,0.19259639084339142,0.2,0.3167724609375,-0.011056919946713605,2.04404314532876,2660,0.9247919619083405,0.008447911590337753,0.028981403,0.0001,1090000,1.4645317911507854,0.017057551876868,29818.859375,0.2102528430521488,400.0,174.31072368729053
367.99075,70,267,377.02,1093632,15470,,,,,,,,,,,,,,,,,,
369.43097,70,268,378.33,1097728,15512,0.03576510479360877,0.19243666529655457,0.2,0.2880126953125,-0.007359327315498376,2.0487281292676927,2670,0.9291525781154633,-0.01355145126581192,0.026562933,0.0001,,,,,,,
,,,,,,0.040321222510101506,0.19201114773750305,0.2,0.26015625,-0.00797233816847438,2.057925272732973,2680,0.9219212755560875,0.0020059291273355484,0.022997005,0.0001,1100000,1.4791577559888498,0.0123457311280951,29822.873046875,0.2133001881837845,400.0,172.20293635671294
367.27075,70,269,376.05,1101824,15579,,,,,,,,,,,,,,,,,,
368.11664,70,270,376.81,1105920,15622,0.05085046900931047,0.1919797956943512,0.2,0.321484375,-0.010182210847415264,2.066561885178089,2690,0.9105667844414711,-0.003093712031841278,0.02884632,0.0001,,,,,,,
,,,,,,0.042811484349658716,0.19196099042892456,0.2,0.30693359375,-0.007182825030395179,2.068832242488861,2700,0.9102890938520432,0.03385544568300247,0.028347623,0.0001,1110000,1.492445566476498,0.010639442581711244,29823.091796875,0.21585593461990357,400.0,172.6512046868486
366.61896,70,271,375.02,1110016,15689,,,,,,,,,,,,,,,,,,
364.88382,70,272,373.48,1114112,15730,0.029844742140267045,0.19214566051959991,0.2,0.2900390625,-0.007921813230859697,2.069425765797496,2710,0.9369011744856834,-0.04656713455915451,0.02746278,0.0001,,,,,,,
364.7725,70,273,373.51,1118208,15772,0.042925001005642116,0.19178327918052673,0.2,0.2853515625,-0.007405406379621127,2.0762196630239487,2720,0.9266154989600182,0.01461154967546463,0.023619937,0.0001,,,,,,,
,,,,,,0.030861640513467136,0.1917913258075714,0.2,0.2965576171875,-0.0067408872131636596,2.085368774458766,2730,0.937182679772377,-0.012627008371055126,0.026612652,0.0001,1120000,1.452922748348797,0.014532067784073637,29822.94140625,0.21307296454906463,400.0,171.24023368666275
360.84238,70,274,370.07,1122304,15840,,,,,,,,,,,,,,,,,,
361.51605,70,275,371.23,1126400,15883,0.05392187446559547,0.19196492433547974,0.2,0.3061279296875,-0.007640700496995123,2.0822561718523502,2740,0.8991204649209976,0.0365542471408844,0.025926787,0.0001,,,,,,,
,,,,,,0.05032108192463056,0.1917981207370758,0.2,0.3085205078125,-0.009443564821776818,2.0836122181266545,2750,0.9108238518238068,0.009859496727585793,0.027341254,0.0001,1130000,1.4488187048631778,0.014136144877982032,29824.037109375,0.22339313760399818,400.0,170.31426864972323
362.14273,70,276,371.57,1130496,15950,,,,,,,,,,,,,,,,,,
362.23843,70,277,371.51,1134592,15992,0.023740778327191948,0.19222646951675415,0.2,0.300390625,-0.009895440952095668,2.0778044778853655,2760,0.9445392489433289,0.007903462275862694,0.02566074,0.0001,,,,,,,
363.58,71,278,372.87,1138688,16034,0.04993771757144714,0.19161376357078552,0.2,0.272802734375,-0.008368296857952373,2.0831582617014646,2770,0.9108485728502274,0.057258300483226776,0.022156944,0.0001,,,,,,,
,,,,,,0.05237594407662982,0.191683828830719,0.2,0.3024658203125,-0.010151394566855742,2.0948666255921125,2780,0.892413966357708,0.05691590532660484,0.025753744,0.0001,1140000,1.4439088034385725,0.013807041575544627,29817.873046875,0.23589010685682296,400.0,176.60328549506082
362.5942,70,279,371.84,1142784,16101,,,,,,,,,,,,,,,,,,
363.65057,71,280,373.07,1146880,16145,0.05121931861795019,0.19210314750671387,0.2,0.288671875,-0.0055595009736862265,2.08698475882411,2790,0.8980109691619873,0.002895459532737732,0.026199056,0.0001,,,,,,,
,,,,,,0.046796200939570556,0.19200849533081055,0.2,0.296484375,-0.009388736912296736,2.082529701665044,2800,0.9142261520028114,-0.014222268015146255,0.02943957,0.0001,1150000,1.4619331358022816,0.0122299016179563,29816.75390625,0.24123323291540147,400.0,178.35200201900227
364.8454,70,281,374.62,1150976,16211,,,,,,,,,,,,,,,,,,
367.3234,71,282,377.01,1155072,16254,0.03973714759995346,0.1921404004096985,0.2,0.273193359375,-0.0026935088004393037,2.0791470039635898,2810,0.9179629012942314,-0.00480709969997406,0.020295635,0.0001,,,,,,,
369.57657,71,283,379.49,1159168,16297,0.03497103050685837,0.19280534982681274,0.2,0.2916015625,-0.006738523300737142,2.0632206723093987,2820,0.9217817112803459,-0.011741303838789463,0.027439762,0.0001,,,,,,,
,,,,,,0.06524713433900615,0.19332441687583923,0.2,0.30107421875,-0.006136954425710428,2.0433076288551093,2830,0.8896956220269203,0.06382104754447937,0.02565195,0.0001,1160000,1.475958887866811,0.012193103216201033,29822.896484375,0.23977962478995324,400.0,172.21154911558656
368.763,71,284,378.28,1163264,16365,,,,,,,,,,,,,,,,,,
367.24625,71,285,376.82,1167360,16409,0.03491727979271673,0.19324548542499542,0.2,0.29052734375,-0.005895719350519357,2.0400889325886964,2840,0.9126789271831512,0.014710988849401474,0.024360476,0.0001,,,,,,,
,,,,,,0.043817433710501064,0.193160742521286,0.2,0.3181884765625,-0.010614355782308849,2.0453682854771613,2850,0.9018708616495132,-0.0031332969665527344,0.03203103,0.0001,1170000,1.4699341596288225,0.016499040444462907,29815.826171875,0.26248617261648177,400.0,177.57996561426535
362.0848,71,286,371.76,1171456,16476,,,,,,,,,,,,,,,,,,
364.87735,71,287,374.96,1175552,16518,0.04436614864134754,0.1929273158311844,0.2,0.304931640625,-0.008843953996620257,2.05431998744607,2860,0.9119154810905457,0.021802745759487152,0.0267977,0.0001,,,,,,,
364.85086,71,288,375.29,1179648,16560,0.058712233240657954,0.19218486547470093,0.2,0.27919921875,-0.007950082107709023,2.07451931014657,2870,0.8635382950305939,-0.002139503136277199,0.026917353,0.0001,,,,,,,
,,,,,,0.040930961678532184,0.19215567409992218,0.2,0.3079345703125,-0.007541804286665866,2.088898826390505,2880,0.9055931717157364,-0.021492520347237587,0.026515217,0.0001,1180000,1.4001180421304988,0.028345753205444413,29808.6640625,0.26414724737405776,400.0,180.00886590704232
365.5909,71,289,376.39,1183744,16627,,,,,,,,,,,,,,,,,,
364.91965,71,290,375.68,1187840,16669,0.045237643797372586,0.19156211614608765,0.2,0.3106689453125,-0.010552569304127245,2.1033525109291076,2890,0.9021685644984245,-0.0023367824032902718,0.030787945,0.0001,,,,,,,
,,,,,,0.052780298620928076,0.1915321946144104,0.2,0.277880859375,-0.006963263957368326,2.116901982203126,2900,0.9126567393541336,0.017422247678041458,0.028376982,0.0001,1190000,1.4471870702115275,0.015740551639711674,29818.548828125,0.25886715278029443,400.0,175.15682763361022
363.54703,71,291,374.35,1191936,16736,,,,,,,,,,,,,,,,,,
363.91055,71,292,374.1,1196032,16779,0.04166235451266402,0.19170497357845306,0.2,0.310888671875,-0.005782182051189011,2.1126734159886835,2910,0.9092418625950813,0.0021518468856811523,0.02577984,0.0001,,,,,,,
,,,,,,0.0431348587400862,0.19204217195510864,0.2,0.2945556640625,-0.012028803566136049,2.1026954498142003,2920,0.9219934120774269,-0.0086225476115942,0.02843231,0.0001,1200000,1.4374780907444786,0.019232307147097397,29817.65234375,0.26560537129640577,400.0,174.65494208974033
364.72372,71,293,375.45,1200128,16845,,,,,,,,,,,,,,,,,,
366.41034,71,294,377.17,1204224,16888,0.04586073889222462,0.1918809711933136,0.2,0.293359375,-0.0077317315597611016,2.0992934692651035,2930,0.9181540533900261,-0.009599652141332626,0.028240966,0.0001,,,,,,,
371.3288,71,295,382.37,1208320,16930,0.031707975028984946,0.19204914569854736,0.2,0.3167724609375,-0.009662280721386196,2.094245816394687,2940,0.9344157502055168,0.0008922405540943146,0.028698161,0.0001,,,,,,,
,,,,,,0.042658078791282604,0.19211143255233765,0.2,0.301806640625,-0.009401996865926776,2.095647583901882,2950,0.9291375130414963,0.014376627281308174,0.027624141,0.0001,1210000,1.4680874844454357,0.013687656315236387,29822.01953125,0.2587685418128967,400.0,172.50085944869392
368.35703,71,296,379.13,1212416,16997,,,,,,,,,,,,,,,,,,
367.98172,71,297,378.32,1216512,17039,0.03960529447358567,0.19221928715705872,0.2,0.2709228515625,-0.004185621141004958,2.0966181989759205,2960,0.923401728272438,0.048617858439683914,0.021971934,0.0001,,,,,,,
,,,,,,0.03659948088679812,0.19189941883087158,0.2,0.28193359375,-0.008191304780120845,2.102957456186414,2970,0.9273137226700783,0.0191800594329834,0.027016316,0.0001,1220000,1.4472675325927196,0.01628122660046414,29813.875,0.2528723883628845,400.0,179.62524210657986
370.26898,71,298,380.59,1220608,17106,,,,,,,,,,,,,,,,,,
372.35898,71,299,382.88,1224704,17149,0.04550019903617795,0.19113507866859436,0.2,0.3037841796875,-0.006860498463356635,2.125221712514758,2980,0.9204088971018791,0.014481492340564728,0.028572347,0.0001,,,,,,,
373.05417,71,300,383.33,1228800,17192,0.04338596311135916,0.19090314209461212,0.2,0.3047607421875,-0.011348287919281575,2.1437868271023035,2990,0.9171732291579247,0.023585207760334015,0.024743415,0.0001,,,,,,,
,,,,,,0.03290349012968363,0.19085907936096191,0.2,0.280712890625,-0.007161753225227585,2.1396583642810585,3000,0.9333919882774353,0.011311396956443787,0.025601411,0.0001,1230000,1.434676806193644,0.020177690371138337,29811.90625,0.259533284753561,400.0,180.01779252964178
373.7535,71,301,383.93,1232896,17259,,,,,,,,,,,,,,,,,,
375.74612,71,302,385.79,1236992,17300,0.05148359448066912,0.19107195734977722,0.2,0.2985595703125,-0.0067638430246006465,2.135728367045522,3010,0.9152701422572136,-0.004010593518614769,0.027608892,0.0001,,,,,,,
,,,,,,0.03451243045856245,0.1911078542470932,0.2,0.28056640625,-0.006124392402853118,2.132555328309536,3020,0.9268843755126,0.00962307583540678,0.020589352,0.0001,1240000,1.4433088398330722,0.020564798662899217,29810.236328125,0.2751247252523899,400.0,181.53728213012036
376.22,71,303,385.9,1241088,17368,,,,,,,,,,,,,,,,,,
376.9288,71,304,386.15,1245184,17410,0.040712598679238,0.19128595292568207,0.2,0.2864013671875,-0.008509657203103416,2.126822932809591,3030,0.9163856580853462,-0.009343810379505157,0.027020615,0.0001,,,,,,,
377.77542,71,305,386.75,1249280,17452,0.04395499628953985,0.19135817885398865,0.2,0.3042724609375,-0.010842405424955359,2.1251067105680703,3040,0.9253817573189735,0.013447128236293793,0.025114797,0.0001,,,,,,,
,,,,,,0.04194430690331501,0.1907065361738205,0.2,0.299609375,-0.008160844761732733,2.1348995488137006,3050,0.8982651457190514,0.004290151875466108,0.02740259,0.0001,1250000,1.4688297573877367,0.010536184894408315,29818.224609375,0.2554008051753044,400.0,177.5507697294217
375.02667,71,306,383.91,1253376,17519,,,,,,,,,,,,,,,,,,
373.16513,71,307,381.69,1257472,17562,0.049391631643811704,0.19033080339431763,0.2,0.316845703125,-0.007786881122410705,2.1563900377601386,3060,0.8739063292741776,0.0029405783861875534,0.026249409,0.0001,,,,,,,
,,,,,,0.04678589017494232,0.19046585261821747,0.2,0.2778076171875,-0.00784632279573998,2.1534585531800987,3070,0.9157708510756493,0.016745882108807564,0.025396602,0.0001,1260000,1.5064711861835576,0.009717113723168436,29814.12890625,0.251265930980444,400.0,181.99024080714977
370.55283,71,308,378.97,1261568,17627,,,,,,,,,,,,,,,,,,
371.90216,71,309,380.09,1265664,17670,0.025027834143838846,0.1902511566877365,0.2,0.2718505859375,-0.007871020459060674,2.1625470031052827,3080,0.9403830245137215,0.003335830755531788,0.02317306,0.0001,,,,,,,
