Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout
14485.66526389122	299	26103.69568344445	1126.406134838497	26461.402445576132	19943.732403937232
14536.73799085617	300	26026.42138153768	1010.350210139491	26440.767324033335	20648.157326833192
14579.059883356094	300	26463.54976641233	0.0	26463.54976641233	26463.54976641233
14627.973224163055	301	25700.5369900969	2538.17744087553	26487.61791998375	12115.553048450558
14674.928605556488	302	25802.23262348341	1983.024520406995	26465.00729888527	15926.153342479109
14724.166228055954	303	25966.69956003582	1130.7724988395114	26451.91674528308	19868.231637258352
14768.35671710968	304	26302.587373597475	209.81529788562796	26470.772463355344	25490.87271862405
14815.272844076157	305	25387.871010524686	3251.177398062219	26462.23837332269	9123.822522529515
14865.034752368927	306	26320.80582105036	140.59714160830544	26440.57498370298	25923.270570743025
14910.378005504608	307	25973.997044928907	1362.259194971006	26447.029584435582	19291.153566006866
14959.915882825851	308	25690.51114965616	1712.7170280234654	26441.732785712407	19928.616848495338
15008.028945207596	309	25730.84757714371	1781.1914119058677	26440.836457232297	18955.702929467283
15054.608830928802	310	26308.99125237604	195.19418310319577	26487.035386513908	25409.677415993643
15095.600781917572	310	26456.908116585713	0.0	26456.908116585713	26456.908116585713
15145.285345077515	311	25829.571855803646	1714.431304681519	26476.86568012701	16994.39441421506
15194.925325393677	312	26183.92836048714	296.7235746342706	26439.82393846241	25347.540135056144
15250.648113250732	313	25590.71831551297	2240.445168906408	26453.66570250471	15252.036666807566
15292.855177402496	314	25987.88717587543	1810.5959845837033	26444.036042240346	15925.286440229318
15345.970427036285	315	26229.512522547288	261.05345353728325	26438.82133564171	25498.13458235224
15396.347485780716	316	26208.406547875205	555.838021610951	26456.02293540253	23303.707935877424
15445.193078756332	317	26147.60628627751	719.3185133408723	26452.431688391353	22294.43668718644
15496.207735776901	318	25948.8316824036	1296.2167331362548	26434.786278948573	18921.80988333039
15543.80146574974	319	26294.36876380427	209.2116439182255	26455.6112332667	25593.846639786978
15597.29785823822	320	25737.135145476477	1508.5304196206662	26466.266836030823	19168.640553399866
15638.11796784401	320	26447.52736966974	0.0	26447.52736966974	26447.52736966974
15688.37404346466	321	25504.77617529815	2295.2131367267075	26461.71721796123	16611.342759496132
15735.522842168808	322	25585.91296522699	2505.1839449575164	26474.126987014348	15840.112303164604
15789.543115139008	323	25739.512749811736	1659.4396902632514	26462.587127013034	19743.403407935322
15838.413813114166	324	25889.28854662213	1272.3095304644776	26464.006629976273	21595.634071120287
15886.309868335724	325	26308.87496570158	168.56479985084488	26487.055933329728	25734.90497177832
15931.12072134018	326	26106.37202064898	819.961848826953	26465.90303427049	22765.16309106921
15977.773406505585	327	25790.045476331597	1877.5289050922768	26446.74957959861	16457.026241568055
16028.22878408432	328	25977.75538239838	756.3851522637244	26426.381289226785	22943.658739191775
16075.348144054413	329	26186.29377027336	346.43420787895946	26453.629709420526	24806.296491430945
16121.68587064743	330	25936.653899386576	1963.249291888667	26447.605890266612	15036.318448536882
16164.615402698517	330	26435.395203205073	0.0	26435.395203205073	26435.395203205073
16209.743895292282	331	26049.115849596215	1261.979133237365	26459.334211062098	19106.750656837274
16255.481758356094	332	26329.938947315837	203.8643363306577	26471.549601434475	25367.93833037233
16304.472541570663	333	25661.593959020018	2133.404370232437	26458.73712956014	16496.423491983252
16354.08871126175	334	26007.52659138606	1343.5955326601297	26455.3528488061	18857.38152170502
16410.69605779648	335	26244.313280936847	262.98912337519914	26469.751423698297	25403.14551696692
16457.390685796738	336	26307.21010973825	203.73337050416882	26453.075139003457	25373.68329294915
16504.78804063797	337	26218.15620951196	299.66141860954247	26462.425459804992	25393.246182199542
16551.75669193268	338	26113.7905216631	436.3186394044218	26457.22490627477	24337.89996039133
16598.613480091095	339	26241.725189459383	272.4205162613809	26464.944827427276	25277.987055033627
16647.73248076439	340	26112.57835016105	699.6522786068936	26451.534659193112	22987.886763093804
16689.948027849197	340	26466.794205720453	0.0	26466.794205720453	26466.794205720453
16735.298043251038	341	26215.487070941028	715.5336495969211	26471.21565000755	22281.011292473053
16781.927978754044	342	25980.937608218574	1442.4419612542147	26479.597559106303	18546.10280516462
16832.89287185669	343	26176.707097168655	369.75618644600445	26446.052469938964	24921.59775691422
16883.817935705185	344	25767.473473397175	1918.7140444619738	26470.80442713641	18159.773391541406
16934.951808929443	345	25424.80269756745	2516.4307459322595	26441.34061830638	16384.715530252513
16982.608765125275	346	26301.736807276095	219.69777929696085	26446.26053644878	25443.040652469463
17026.417019605637	347	26118.98481870468	748.7072111659995	26473.54091188645	23032.99936821735
17068.836810112	348	26100.782072843023	1072.717218386298	26478.50870381068	20302.779093785062
17112.768757343292	349	26037.73412455475	1329.958867788606	26461.1594228994	18727.87435614987
17156.636065721512	350	26333.54941534564	165.56032153952597	26472.2821437866	25628.876640227896
17200.803076267242	350	26463.60121483195	0.0	26463.60121483195	26463.60121483195
17248.813205957413	351	26224.98346319388	301.29787554578104	26457.617128155114	25254.550348710156
17295.393021583557	352	25522.22743786616	2433.8772162312866	26437.189369465457	15215.887756674832
17343.573609113693	353	26128.36717523946	885.9400492199464	26437.83651629717	21369.818081403573
17393.372105121613	354	26019.025015544874	891.258992357909	26481.049191400623	22736.484246999902
17440.199254989624	355	26221.5777791306	239.67521613724108	26473.488875673123	25431.74929545917
17483.53888654709	356	25237.914770114374	2868.845979523821	26459.840782771877	15545.026199088323
17525.16965985298	357	26277.04548506617	330.2503210443374	26453.198919235274	24804.41775944141
17576.868487119675	358	25696.795046847466	2075.2541382849777	26436.84775700491	16697.502132340964
17621.583359241486	359	26295.022257258293	188.18079478378692	26446.303297390477	25603.977870923667
17672.55167531967	360	26192.043757173422	285.04241326956094	26446.978975753926	25481.087811044028
17713.853466272354	360	26456.72291725436	0.0	26456.72291725436	26456.72291725436
17758.78345823288	361	25827.934259716356	1858.4145428235888	26468.376563363287	16803.185757952804
17806.74072432518	362	26094.60547787408	1008.6768564620035	26440.291289174733	20635.85292555511
17852.403868198395	363	26299.70324186251	208.21141328383985	26453.231175256085	25609.50845077317
17898.873430490494	364	25559.395608563427	2267.0469158331616	26446.93497914838	17337.880210082538
17943.400990724564	365	25950.283380053046	1172.3081044719438	26458.81740275962	20613.06314954182
17987.91763138771	366	25634.38433916584	2594.590373315432	26445.49830380372	14121.876538145592
18037.30733513832	367	25753.123222214876	1712.8815818605103	26451.17670217687	18728.0416143538
18083.634516000748	368	26250.0097147126	505.59283297109016	26454.26060718848	23639.791001898226
18128.89320588112	369	26242.081262412325	560.6411243924364	26478.324762066175	23253.765407009476
18176.94926929474	370	25804.21882713933	1615.7810003522247	26480.802086957498	18440.44849049621
18223.07187461853	370	26484.821774270815	0.0	26484.821774270815	26484.821774270815
18271.339221954346	371	26078.305613914934	844.3619573886318	26452.821380445424	21646.58583774135
18317.53848695755	372	26081.646239687638	1014.5169886925958	26464.18989050664	20542.389678351672
18369.9858314991	373	26236.385110616287	297.13455340179166	26446.797091171484	25359.336860798514
18417.731250047684	374	26287.2410791643	245.17230535651507	26456.65338981962	25410.91104111034
18465.30117750168	375	26038.58449603513	1329.6755501584378	26470.65170537636	18766.58334557766
18510.776326417923	376	26028.37430689344	1356.9947677338855	26480.147258295696	19400.92982774674
18558.7910695076	377	25502.250493316176	2180.0999735120577	26479.344701475307	17891.30913380513
18604.325887680054	378	26286.92270721238	204.88683169416973	26460.990162483657	25404.817229270513
18648.966831684113	379	25564.579891269394	2412.130620236129	26489.391724281435	15098.094914769688
18699.986047267914	380	26035.682887285155	912.5542603409733	26458.153704891007	21294.179457912054
18743.391505241394	380	26452.739968247388	0.0	26452.739968247388	26452.739968247388
18793.927538394928	381	26095.023676148994	849.6538785192272	26462.709444975928	21652.187427016546
18840.428830623627	382	25664.81213692633	2104.4807526263826	26486.523444477752	17049.444311241365
18886.296454191208	383	25875.778044810817	1477.7104757814645	26471.463167201557	17887.949161195986
18934.862151384354	384	26314.643497642683	156.53011480913506	26447.90230233302	25783.033362261354
18983.313886880875	385	26030.546932987003	1177.2399760365372	26447.19515967566	20704.219885259463
19029.348407268524	386	25499.383129656137	2461.4103878396245	26461.669515308946	16226.322951289892
19073.922207832336	387	25482.3293022913	2175.8733071207253	26437.86064498403	17755.6705097691
19119.42760205269	388	26066.128318369156	1156.4220122384297	26457.57912625113	19820.659441613356
19166.25456380844	389	26222.315017551555	338.2216852601597	26462.294180412733	24868.839670810616
19216.603006839752	390	25881.568404368176	1538.877913251861	26482.456861533523	19732.176535491046
19260.83837199211	390	26480.586249633878	0.0	26480.586249633878	26480.586249633878
19307.38654756546	391	26266.69781607444	273.8782464628156	26457.149523455428	25248.319764767017
19358.25737285614	392	25797.30987943134	1715.1758669347118	26487.148061935597	17094.885885341493
19404.106471538544	393	26308.094921341006	256.93084082910696	26495.58590061265	25007.733994560367
19456.15295934677	394	26246.708455709944	289.50650229759464	26468.78738874359	25351.003499754603
19503.308954954147	395	26253.698829038276	248.37265343728902	26461.994068167744	25511.70112098425
19550.706840276718	396	26147.101347701842	1006.5597503673742	26474.01556818817	20621.896648501428
19598.850827217102	397	26165.43854179484	653.6314859940348	26468.093725240804	22777.301959945402
19648.00711631775	398	25875.941235369668	2124.5655039769717	26471.284375706782	14116.987850930162
19700.64090371132	399	25768.56559371629	1661.670104356063	26482.026207306284	16966.335583331653
19751.313705682755	400	25664.16334701972	2251.061881607137	26478.586704749894	15128.238003543194
19793.37111067772	400	26492.475648092575	0.0	26492.475648092575	26492.475648092575
19840.0600130558	401	26157.14835072587	974.8117514118894	26482.1281602902	20778.347655094443
19886.14951992035	402	26010.581600343146	1682.365159142441	26483.90626697169	16669.262759532998
19930.497287750244	403	25519.789242009065	2449.0528994658016	26484.946668672874	17059.336790637917
19974.74392104149	404	25344.68675893813	3289.8751580092917	26484.16218544438	9235.7833738002
20021.890907764435	405	25365.375442142118	2477.0541281616993	26483.544190645953	16188.940214514545
20067.728716135025	406	25910.8111651025	1480.2169586465666	26480.296665871316	19595.817825046288
20112.604095458984	407	25378.311361053326	2558.5603974037494	26450.405807163057	13522.688833928472
20155.729810476303	408	26152.293580697828	404.15608112162545	26482.51181943487	24420.202177515832
20197.572873353958	409	26008.615181812333	1046.4396334132862	26493.14987197964	20391.771429810644
20243.826275110245	410	25366.176136978167	2743.1215496312357	26458.631280871406	14741.333357307158
20286.75596690178	410	26465.100528476018	0.0	26465.100528476018	26465.100528476018
20333.54900097847	411	26251.140831746627	225.6524105532332	26463.02239754408	25515.275875356372
20378.252037763596	412	25225.94543632881	3293.135903605671	26457.22671083673	12139.207613053079
20424.087828159332	413	25803.948097745128	1607.5478768882942	26472.743894833406	17525.863669377337
20473.097219944	414	26060.974987265097	797.650635255363	26466.915358550046	22007.382911137913
20524.232339143753	415	26099.322684944054	934.0197945028289	26449.086793420007	21123.724582450544
20572.26171207428	416	26232.92142890067	276.50875599604615	26452.856443012883	25480.45385416041
20620.45165038109	417	26046.714944897678	1351.6127836809687	26473.097822240936	18668.961670242606
20666.74205636978	418	24237.348367644503	4866.111846859995	26471.764133887053	6777.162819960802
20713.479111909866	419	25834.224351486737	2301.561025164325	26470.141037528083	13092.232297027227
20764.71666073799	420	25802.30548381692	1341.5059095928539	26498.65895121538	19431.640890221537
20806.643763780594	420	26496.78594850286	0.0	26496.78594850286	26496.78594850286
20852.428597688675	421	25526.689576668366	3414.444203716638	26464.41673514081	6749.231780953713
20896.790568828583	422	25594.41552421793	2266.5318806261444	26446.221123364507	15490.206202452491
20942.86611509323	423	25834.28431265303	1532.950590885346	26476.39018297721	19540.8796126118
20994.066403627396	424	26224.535049544338	276.627507685984	26460.187427342797	25439.106678484502
21040.843170642853	425	25291.116658633306	3624.902191537349	26477.30324233058	7257.551177501291
21091.334356069565	426	26027.965975962015	1159.6535893570622	26476.51211988023	19992.313610356938
21139.65824651718	427	25994.569253287766	1430.3062209062878	26497.28889691043	18213.2046104784
21187.561462640762	428	25242.923771215374	3265.8081272813483	26468.345575993124	9785.769734036227
21235.16735124588	429	25988.11285739899	1718.3156195124272	26463.360121655594	16488.96968298577
21280.326580047607	430	25602.64184397222	2110.824323526602	26478.036448605148	17688.102419231884
21323.659218788147	430	26482.240946706253	0.0	26482.240946706253	26482.240946706253
21368.96950149536	431	26035.287754874047	1261.18041708639	26484.574604712605	19259.321465581084
21420.823966741562	432	26275.246978628547	196.68599484376784	26481.450412929502	25548.178973088892
21466.488165140152	433	25648.13352108734	2847.3743941684693	26500.859370210113	10050.13784672785
21511.14559650421	434	25451.952884203074	2065.22916888092	26468.33922506538	16583.49444956406
21557.185848236084	435	25129.03788108403	3761.388324363082	26458.680641901872	7052.610552225934
21603.539628505707	436	26279.75204486774	272.65436681537443	26471.55227967684	25072.298869806633
21648.777194023132	437	25902.533539265663	1424.520833831674	26454.204591792313	20105.19757985091
21692.4755923748	438	26236.92505136413	281.9771993332388	26480.995295379307	25204.740008677483
21737.611900806427	439	25915.755367540005	1812.8026800986174	26460.01482767342	15867.916727170292
21784.1131772995	440	24719.377664888052	4797.769508722881	26413.7402942365	6770.990591050008
21826.147183179855	440	26476.474973865697	0.0	26476.474973865697	26476.474973865697
21869.354808568954	441	25822.580534992496	2407.515917855609	26475.0871288137	12457.841332538956
21914.394807338715	442	24867.01678140119	3817.8036150898743	26462.19535943645	7742.285586925539
21962.423202991486	443	26221.201878718708	271.492133304661	26481.219702514307	25389.897702208018
22008.322969913483	444	26008.218305958373	977.5804329491771	26451.747240296525	21695.850384184687
22057.427436351776	445	25729.646523175557	2025.090094989701	26465.51674013737	17161.29323358474
22107.88815164566	446	25824.000409796237	2094.8435870504486	26434.31216545604	14270.307145938386
22156.38068008423	447	26043.434107381196	1202.8975760765939	26455.887631441936	19448.0972423175
22203.005068302155	448	26029.443302912332	1281.0377173647355	26472.85897713554	19060.9984672536
22247.51753258705	449	26153.249456029913	801.3684272723349	26467.79483076092	21757.730806060903
22292.21163702011	450	26278.733368065557	190.48808835841083	26461.561398858765	25482.82828618115
22333.41210794449	450	26438.5256958903	0.0	26438.5256958903	26438.5256958903
22377.685789108276	451	25394.221452387297	3520.139549187421	26475.162309469815	6705.650643564983
22422.73670887947	452	25856.83819370158	1549.6968571220668	26442.6348365936	18694.896700225225
22469.628709077835	453	26306.81660073147	127.31021392721419	26483.24989658289	25874.04110242744
22514.83030796051	454	26043.377203427484	1381.5914801183872	26467.631291880876	18672.587970996785
22563.625693321228	455	25368.41645768805	2891.149374526811	26451.94749379027	12278.66960780437
22611.964345932007	456	25832.854097910036	1856.097010244092	26467.73146636179	16342.653984609666
22658.61881327629	457	26301.3562028885	156.1393147808091	26457.17481584564	25886.308935121055
22703.256382465363	458	24419.849979455743	4789.744648199126	26464.667220125615	7062.605248367694
22749.617710113525	459	26137.460183018025	685.5707832300527	26467.594884257596	22558.755608659525
22799.86372447014	460	26088.67364811092	533.5535147377442	26448.48341015152	23919.008636646362
22841.50996041298	460	26459.49793203153	0.0	26459.49793203153	26459.49793203153
22887.507232666016	461	25981.00411835171	951.864843621592	26453.415137651213	21019.54799848291
22932.62925171852	462	25703.097651835233	3186.180058462701	26466.288403210423	8025.212637022909
22984.38742184639	463	25974.55487969869	1291.9335025107164	26457.100921863544	19023.277763712216
23037.502763032913	464	26203.206301685692	283.19526614641626	26449.024190721644	25163.52519915974
23086.440467834473	465	26179.563832982378	355.49298554350406	26444.20585592043	24806.31062169728
23132.228677749634	466	26248.605475302986	230.2157335530691	26474.6444189209	25485.97717178967
23178.84010362625	467	26297.614880469395	177.21225887737583	26457.42653366423	25713.550932926348
23230.4298517704	468	25679.85946741316	2214.986785047555	26468.40739404507	16516.735097864894
23278.473487138748	469	26228.89634983045	308.6219571242342	26457.74435517989	25114.20168362654
23330.70092868805	470	26217.30509335745	369.6863062680566	26483.706007328852	24698.733343054555
23375.760068655014	470	26462.37781083509	0.0	26462.37781083509	26462.37781083509
23426.597331047058	471	26223.80556435203	293.1723498073057	26455.824261001584	25114.933336935053
23483.080478668213	472	26303.290683724823	237.5965732223082	26466.119484395793	25120.898473411096
23528.993923425674	473	26295.241261998704	172.43081553485163	26463.6573455282	25790.15890898765
23575.723221302032	474	25981.952048132873	1835.12584141835	26434.617323535567	15799.925608407117
23625.945695400238	475	26244.106550768083	246.941944110918	26434.45350289733	25540.784406317052
23671.67522406578	476	26348.054106577605	60.30764983277569	26448.58052972514	26163.339612432486
23719.436933994293	477	26232.158543184632	237.34864065392432	26452.28873674558	25583.446743888126
23765.926093816757	478	25680.820792453524	2428.28467387979	26485.44694987986	16089.902946174921
23813.06384921074	479	26130.118908700628	455.81366110957464	26470.433429905002	24820.144079315196
23862.24875807762	480	26046.27715132971	854.1268013594305	26469.79674620079	22868.967323546156
23903.230912923813	480	26477.9862377015	0.0	26477.9862377015	26477.9862377015
23950.308977365494	481	25541.15251999686	3586.3469639833743	26500.370452663563	5704.124684339557
24000.82952284813	482	25263.54161047009	2864.1006480479023	26460.647206619735	13153.469851903808
24047.63395524025	483	25773.00040166214	1821.3207168536296	26461.023394064294	16248.12795428352
24097.03416800499	484	26269.9208700881	219.67268170400214	26486.98275102579	25611.284834714043
24143.739234924316	485	26122.075650521616	726.2600313816839	26449.402644620655	22350.014139260784
24193.197455644608	486	26031.40878846927	1276.4022976204699	26468.498398769294	19059.723214766975
24241.205732107162	487	26261.432336428436	212.3757014965697	26455.361139311957	25527.099386150985
24286.27916073799	488	25753.205400817	1771.6425584655885	26445.12496929092	16974.270277707026
24333.01848268509	489	25627.126135329414	2309.7358291567907	26461.459039649613	16682.911390002526
24386.35304260254	490	26106.954098649945	650.3781029497674	26453.880082622174	22862.76939796402
24428.27805542946	490	26467.658768479767	0.0	26467.658768479767	26467.658768479767
24476.66654920578	491	25325.561596954693	2653.722400415397	26466.14348277265	16316.657052100185
24521.42080640793	492	24828.427341711016	4954.315059228782	26487.637699384424	5385.860241990827
24567.1565656662	493	26113.793602304093	426.5153312847514	26479.585190922102	24734.89871024265
24613.036345481873	494	26128.56126520713	1071.9159753116505	26450.964522906354	20289.239837532004
24660.066761493683	495	26196.527495824565	298.37039786647523	26452.10367564804	25416.251266748026
24705.068677425385	496	26278.941815118196	261.67844283267567	26478.379073573553	25481.476081248176
24749.848128557205	497	26295.1154354037	202.17528506310418	26449.121752364357	25553.051174002467
24800.372111320496	498	26263.52232417487	193.54418677773916	26459.408856627913	25722.577507217116
24847.725583314896	499	26310.415881681736	181.4215524814237	26467.51864023844	25534.347055025177
24898.683905363083	500	25950.11669392277	1482.8283028029803	26481.193453209547	18363.811516474623
24943.420125722885	500	26493.054571515975	0.0	26493.054571515975	26493.054571515975
24998.253326416016	501	25642.775154074465	1913.3358988945142	26456.910032634616	17965.903272093597
25051.004285812378	502	26063.428937438443	1099.3054064546784	26475.08800481906	20137.528620606012
25097.59668803215	503	25874.80283801674	2538.0401347817656	26483.639720216655	11767.40681652396
25143.04448580742	504	26098.852298050093	747.2930120743079	26486.21775773203	22258.635116594578
25187.900182724	505	26045.803348162546	1248.019962747674	26485.288593697085	19509.49111539948
25234.925473213196	506	25939.012494987168	1497.239907989738	26453.358491157123	17883.926314843327
25282.983822345734	507	26060.663500525214	881.1603540835561	26484.200823831532	21520.795860413054
25331.315133333206	508	26143.68234792474	317.99209367583796	26440.303610601808	25108.45498545517
25377.361413240433	509	26052.12314609154	1120.0783605771032	26473.880600188822	20009.68782564963
25426.44763803482	510	25771.394071551113	2529.622991421505	26469.06253795812	11766.208134184852
25471.397052764893	510	26474.618153391308	0.0	26474.618153391308	26474.618153391308
25520.253032922745	511	25950.722317038784	2011.1236466141165	26495.363326735507	14818.069420185586
25565.596230983734	512	25982.167985969405	1145.4982915827798	26500.554946440665	19840.781429707462
25614.66742348671	513	26018.42244582062	1355.8993737812127	26463.82384335385	18613.201829851037
25664.35264825821	514	25618.654927736417	2296.921921925713	26434.547110781452	15327.109600649936
25712.4374127388	515	26269.04172003601	271.42034579309933	26489.7625380938	25107.888353771366
25759.243535995483	516	25698.517327334223	2634.796910359773	26491.743682953962	11493.011896762093
25809.227885246277	517	25139.74562172837	3173.5041911206476	26458.426817929347	10530.644373536703
25852.394827604294	518	24537.298750392787	4664.843353119546	26463.610276786032	6168.818369054512
25901.156304597855	519	26142.31849846911	723.7027367312354	26437.46246701969	22290.664777097896
25950.253265857697	520	26132.27334628879	942.0543835698065	26462.56342129936	20978.60231482423
25994.27146601677	520	26467.94091437873	0.0	26467.94091437873	26467.94091437873
26042.817268133163	521	25573.31202535177	3285.566481135979	26483.24352797419	7402.352945314164
26087.95117521286	522	26068.05220567558	1355.375753991148	26488.535861566004	18578.21926912968
26137.006212711334	523	25640.698710283345	1894.4682139249462	26438.476473070186	18599.6955658625
26183.58866262436	524	26141.259136073262	710.0065762905834	26454.22649217317	22409.816319847137
26236.275723218918	525	25726.12080615871	1869.3482361616393	26465.872793515868	16213.524416666463
26282.859235286713	526	26251.727735013745	272.76847368386365	26467.64454257596	25215.02687929115
26328.41418337822	527	26287.333055023293	188.19658921896522	26462.282631006354	25477.332715610486
26384.55010819435	528	25762.061733663388	1740.9645759248049	26466.763425068595	17729.458739780173
26432.324008464813	529	26205.180482412936	582.5087621725353	26455.481771105908	23111.709381141573
26481.546739578247	530	24866.72243004164	4643.650311734538	26477.86730562066	7056.431468732023
26525.572652816772	530	26473.88597264911	0.0	26473.88597264911	26473.88597264911
26580.903836488724	531	25724.149742102705	2943.173535054813	26464.443738464255	9389.588033761584
26624.415017604828	532	25856.842349373528	2751.955122575507	26446.68155589296	10539.537846860734
26676.292139530182	533	25669.307456445786	2562.45487118827	26449.856169790357	11724.90129695019
26724.18215584755	534	26194.355194628406	293.76641723394584	26440.099487030944	25310.805896881695
26770.340486049652	535	26310.803993542002	191.21964028713134	26474.024377943693	25387.628819598496
26818.468363046646	536	26129.969461701294	940.1507000058563	26459.374612812615	20988.09602630336
26869.209489107132	537	25482.1508169516	3169.5186416334523	26440.361837400076	12410.406548754203
26913.85582947731	538	26179.78073338995	554.7693139056939	26427.836649802768	23228.156505750103
26960.033215522766	539	25883.836304850327	1538.2209437110057	26453.4424599538	19781.767960550726
27010.04324364662	540	25809.411620609448	1465.932519905132	26452.426304379038	19134.703904042373
27052.502740621567	540	26462.50168258195	0.0	26462.50168258195	26462.50168258195
27098.100999832153	541	26103.641296709167	969.0473673413296	26455.148176043236	20831.329965204925
27146.364463806152	542	26222.441611465518	289.435605723948	26444.2747782538	25190.620351755424
27193.518643140793	543	26297.449540544694	181.2364307983733	26456.648405668748	25655.67690235785
27241.482058763504	544	25308.006517873022	2313.7041681089654	26416.05988353663	17457.431531948707
27289.96439051628	545	26202.701277141503	382.75317648405485	26460.12956938462	24948.640304834542
27335.930542230606	546	26280.158132581222	195.53900880426275	26425.90108531967	25563.12070245415
27383.025211572647	547	26048.412861946723	1318.0971044071107	26447.047350155142	18783.74854568382
27427.782060861588	548	26020.166304197082	1354.4902286639633	26469.5266303667	18542.675015258137
27473.95421218872	549	26222.562606828116	265.12733834580337	26431.600550003994	25158.51885341494
27523.617014169693	550	25868.40902524063	2337.8865292767823	26441.187488020314	12896.51392977857
27566.251168727875	550	26443.790373800275	0.0	26443.790373800275	26443.790373800275
27618.991164684296	551	26075.285828983222	1007.2927764274419	26437.327419781723	20577.46962864681
27671.4348654747	552	26173.63409984621	598.1312983182594	26448.47125253643	23064.880248948306
27722.269768953323	553	26037.66277351159	1272.721846977583	26492.21445037075	19035.498501939717
27769.608478546143	554	26122.80201900592	1068.510727088359	26478.817432040345	20279.167730259473
27820.97345685959	555	25753.15217392036	1889.1040906099959	26453.101998315327	17545.414925466906
27867.851085186005	556	26086.209697224505	979.7574234755859	26434.528826431666	20780.72462288644
27916.468060970306	557	26294.069538372903	170.37205866511866	26458.747158187376	25635.358687823813
27961.158712863922	558	26311.119235749	121.89068166127386	26434.069518982862	25766.472490139666
28007.53626894951	559	25656.290015346698	2455.071261110599	26435.362127626606	14373.57039598533
28060.91558456421	560	26210.78921278227	308.4125898516095	26415.519106305386	25273.838904561006
28103.211403369904	560	26454.762698413702	0.0	26454.762698413702	26454.762698413702
28148.15728521347	561	25842.823414657163	1726.1953127137538	26458.486661242754	17207.414400455953
28193.102968215942	562	25520.7054038199	4252.491541373938	26455.35465711115	1876.9509973101858
28241.04251766205	563	26222.40005277437	331.8301870725297	26443.090373041774	24761.986561457277
28287.708662748337	564	26018.26069878789	1118.887110451042	26443.558302681937	20051.58334044713
28338.037497520447	565	25201.633287488534	4431.679480081244	26474.06389224228	3759.9930154916465
28386.95336818695	566	26250.825929142098	307.64112280204904	26443.92432660688	25278.155920158653
28439.20371031761	567	25471.751972031274	3500.2212958573245	26478.87393959106	6979.02301216176
28486.466070652008	568	26300.03941405387	174.07805891794413	26462.100610450198	25729.22441656559
28536.746181488037	569	25706.664124630643	2504.566327499665	26455.77319717644	11853.592486809
28585.469846010208	570	26140.934113057716	331.6521982955545	26449.035506792774	25318.567691392625
28627.497240781784	570	26444.15716616506	0.0	26444.15716616506	26444.15716616506
28674.733425617218	571	26295.75999863143	167.451195081175	26441.243934463473	25752.15015878452
28718.933361530304	572	26256.79865361628	215.49931676018406	26442.20837582392	25509.385504024023
28769.523319244385	573	26214.746392888526	291.5473278538236	26455.37161720972	25212.884510366766
28815.989025831223	574	25676.586851982822	2297.045931174495	26449.622806387277	14819.409175945191
28862.55805492401	575	25825.239677403337	1680.5685740647518	26456.45605640767	19068.885259303057
28907.7734913826	576	25642.701454251524	2340.789232432487	26477.935346999202	15218.491702306423
28956.47468805313	577	25927.75230938827	826.3026582371464	26431.560374766228	22802.7557257901
29002.881110429764	578	26248.140171089064	285.44260729449155	26432.29042262406	25125.02583450755
29055.642143011093	579	26247.73647300122	250.21283482415063	26439.263014744047	25475.331094743462
29112.56653046608	580	25955.376447206858	851.32919709276	26449.15280111539	21745.449134387498
29157.795224666595	580	26460.233389595043	0.0	26460.233389595043	26460.233389595043
29210.52249765396	581	25922.62089273837	1022.7274838829708	26452.829152407117	20800.02872249019
29260.334460258484	582	26261.15330132705	209.55587171622682	26459.661056857825	25521.96679685565
29307.8052213192	583	25925.067250462573	1231.7058604183906	26443.149793310607	19364.33335792581
29358.179099321365	584	25508.77366982315	3497.162091290493	26445.10347891833	6147.9324436563875
29407.883677005768	585	26184.720729412064	317.4602858136745	26460.840617076203	25001.551151226795
29455.802529096603	586	25944.79979468432	1133.6221031846237	26451.58126589158	20293.330557629048
29506.91796374321	587	25932.685865929314	1433.8830967022072	26459.554956831733	18187.21240866528
29560.403982400894	588	25883.812195292987	1516.8614045676024	26452.126902491	17669.23559376743
29614.23559999466	589	25698.029247675662	1617.105942101908	26454.991395084402	18459.838963290866
29659.161678791046	590	25948.69552512857	1838.8837069421609	26463.104790296842	15807.887082663423
29701.64293408394	590	26478.437244060762	0.0	26478.437244060762	26478.437244060762
29756.08815073967	591	24921.360945320026	3162.3987238392606	26453.33057448762	13346.467619931842
29809.144649028778	592	25896.213027849815	2210.7316361823396	26478.22246462602	13672.080295516464
29856.901395082474	593	25420.55207224253	2493.65940156536	26464.470825564105	15670.429130912167
29908.25659751892	594	26124.54475872538	990.6954002037676	26466.74615272008	20690.30274562602
29953.669885396957	595	25857.086828582607	1776.7655252777254	26451.87517239086	18263.372651380956
30000.876923799515	596	26274.53515811244	212.89535522662177	26475.448041021777	25348.143218174133
30051.29796242714	597	26097.642670542835	826.5507668598414	26460.29263790634	22020.420920296525
30101.38247346878	598	25770.861917462516	2131.9048092542976	26465.04840229226	13995.409189404048
30150.027720928192	599	26238.977155254754	212.6207093516263	26439.09981433209	25416.406475234337
30203.006727457047	600	26285.828358847208	148.3883670747297	26461.172559221657	25734.72192461962
30247.02640938759	600	26449.984274176142	0.0	26449.984274176142	26449.984274176142
